,tokens,label,size
9695,"['와', '진짜', '명작', '같', '네', '이건', '말', '이', '필요', '없', '음', '걍', '점']",10,13
9696,"['웃기', '다가', '울리', '다가', 'ㅜㅜ']",9,5
9697,['쩔'],10,1
9698,"['대박', '울', '엇', '음']",10,4
9699,"['부녀간', '의', '사랑', '이야기', '여태', '까지', '본', '영화', '중', '에서', '제일', '감동', '적', '이', '었', '다', '완전', '추천', '해요']",10,19
9700,"['네이버', '야', '이게', '코미디', '냐', 'ㅡㅡ']",10,6
9701,"['정말', '재미있', '고', '감동', '적', '인', '영화', '예요', '또', '보', '고', '싶', '어요']",10,13
9702,"['최고', '입니다']",10,2
9703,"['나', '를', '웃', '고', '울리', '게', '한', '영화']",10,8
9704,"['최고', '입니다', '진짜', 'ㅜㅜ']",10,4
9705,"['보', '면', '그냥', '점', 'ㅠ', 'ㅠ']",10,6
9706,"['그', '어떤', '영화', '를', '보', '고', '묵묵', '햇', '던', '내', '가', '영화', '보', '는', '내내', '코끝', '이', '찡해', '지', '고', '같이', '갓', '던', '친구', '들', '모두', '눈물', '을', '닦', '앗', '다', '여기저기', '서', '들리', '는', '훌쩍이', '는', '소리']",10,38
9707,"['울', '다', '웃', '다', '넘', '재밌', '네요', '배우', '들', '연기', '도', '짱', '뜻밖에', '수확', '입니다']",10,15
9708,"['완전', '재미있', '고', '완전', '감동', '적', '으로', '봤', '습니다', '근데', '한', '가지', '궁금', '한', '건', '네티즌', '은', '점대', '인데', '왜', '기자', '평론가', '는', '점수', '가', '인거', '임', '저', '사람', '들', '눈', '은', '우리', '랑', '틀린', '거', '임']",10,37
9709,"['원래', '뻔한', '게', '재밌', '는', '거', '에요', '뻔', '하', '다는', '게', '나쁘', '다고', '생각', '하', '진', '않', '고', '적당히', '뻔하', '면서', '그', '속', '에', '재미', '감동', '연기력', '등등', '볼', '만', '한', '게', '많', '아요', '천', '원', '짜리', '영화', '로', '뭐']",10,40
9710,"['너무', '감동', '이', '예요', 'ㅜㅜㅜㅜㅜㅜ', '웃길', '땐', '완전', '웃기', '고', '슬픈', '땐', '완전', '슬픈', '진정', '한', '영화', '예요', 'ㅜㅜㅜ', '그냥', '짱', '입니다']",10,22
9711,"['짱아', '다', 'ㅠㅠ']",10,3
9712,"['걍', '굳']",10,2
9713,"['너무', '재', '밋', '고', '슬프', '고', 'ㅠㅠ감동감동']",10,7
9714,"['아직', '도', '안', '봤', '다면', '얼른', '보', '시', '길', '정말', '재밌', '어요']",10,12
9715,"['평점', '이', '너무', '높', '음', '점', '정도', '가', '적당', '할', '듯', '나쁜', '뜻', '은', '없', '고', '그냥', '평점', '좀', '내립니다', '중간', '에', '과거', '와', '현재', '가', '같이', '나오', '면서', '여주인공', '이', '떠들', '떈', '진짜', '지루', '했', '음', '그', '장면', '하나']",1,40
9716,"['진정', '한', '영화', '에', '요']",10,5
9717,"['여지껏', '본', '영화', '중', '에', '최고', '였', '고', '이렇게', '가슴', '뭉클', '하', '고', '슬픈', '영화', '처음', '이', '에요']",10,18
9718,"['내', '가', '봤', '던', '한국', '영화', '중', '가장', '마음', '에', '들', '었', '던', '작품', '이', '게', '진정', '한', '영화', '다']",10,20
9719,"['해피', '엔딩', '이', '아닌', '게', '좋', '았', '고', '기구', '타', '고', '가', '다가', '걸린', '건', '좀', '유치', '했', '지만', 'ㅠ', '진짜', '극장', '서', '실컷', '웃', '다가', '펑펑', '울', '고', '나옴', 'ㅠㅠ']",10,31
9720,"['완전', '감동']",10,2
9721,"['봤', '던', '영화', '중', '에', '제일', '재밌', '고', '울', '고', '웃', '으면서', '봣던', '영화', '입니다']",10,15
9722,['최고'],10,1
9723,"['또', '보', '고', '싶', '습니다']",10,5
9724,['짱'],10,1
9725,"['어찌', '보', '면', '뻔한', '스토리', '에', '억', '지전', '개일', '수', '도', '있', '겠', '지만', '배우', '들', '의', '연기력', '이', '너무', '좋', '아서', '점', '을', '줄', '수', '밖에', '없', '습니다', '이', '영화', '보', '고', '뭐', '라고', '하', '시', '는', '분', '은']",10,40
9726,"['이미', '줄거리', '를', '예상', '하', '고', '봤', '는데', '도', '너무', '슬펐', '어요', 'ㅠㅠ', '이건', '배우', '들', '의', '힘', '인', '것', '같', '아요', '진짜', '최고']",10,24
9727,"['객관', '적', '인', '입장', '에서', '보', '면', '재미있', '고', '감동', '적', '입니다']",9,12
9728,"['사회', '비판', '도', '잘', '해', '주', '었', '고', '이런', '가슴', '뜨거운', '눈물', '오랜만', '에', '흘린', '긧', '같', '다', '진짜', '사랑', '한다', '번', 'ㄱ', 'ㅇ']",10,24
9729,"['일부러', '눈물', '짜내', '려고', '한다는', '놈', '은', '니', '가', '감수', '성', '이', '쓰레기', '수준', '인', '거', '다']",10,17
9730,"['그냥', '가족', '영화', '가', '아니', '라', '장애', '인', '가족', '의', '영화', '라', '더', '특별', '하', '고', '감동', '적', '인', '거', '다', '지적', '장애', '를', '아', '는', '사람', '이', '라면', '더더욱', '이해', '못', '할', '수', '가', '없', '는']",10,37
9731,"['정말', '감동', '이', '었', '습니다', '배우', '님', '들', '연기력', '짱짱', '최고', '에', '요']",10,13
9732,['만점'],10,1
9733,['걍굿'],10,1
9734,"['완전', '재', '밋', '고', '슬퍼요', '짱짱']",10,6
9735,"['웃', '고', '울', '고', '류승룡', '씨', '에', '새로운', '발견', '딸', '바보', '인', '아빠', '아빠', '바보', '인', '딸', '정말', '재미있', '었', '어요']",10,21
9736,"['울', '고', '웃', '다', '마지막', '용구', '는', '돌아오', '지', '않', '았', '어야']",9,12
9737,"['일부러', '눈물', '짜내', '려', '한', '것', '같', '음', '차라리', '딴', '영화', '볼', '껄']",2,13
9738,"['완전', '추천']",10,2
9739,"['딱', '봐도', '평점', '알', '바', '바글바글', '좀', '창의', '적', '으로', '써라', '눈물', '짜낼', '려고', '하', '는', '게', '좀', '심해서', '별로', '였', '음', '아이', '엠', '샘', '보', '는', '게', '나', '음', '다만', '류승룡', '이랑', '아역', '연기', '와', '나오', '는', '배우', '들']",7,40
9740,"['웃길', '때', '는', '정말', '배꼽', '빠지', '게', '웃기', '다가', '슬플', '때', '는', '너무', '슬퍼서', '눈물', '콧물', '다', '흘리', '게', '만드', '는', '극', '적', '인', '영화']",10,25
9741,"['별', '기대', '는', '안', '했', '지만', '보', '고', '난', '후', '콧물', '이', '가슴', '까지', '흘러', '몰래', '의자', '에', '닦', '으면서', '여훈', '이', '남', '는', '영화', '최고', '다', '진짜']",10,28
9742,"['슬프', '면서', '웃기', '고', '너무', 'ㅠㅠ', '짠', '했어요', '보', '는', '내내', '강추']",9,12
9743,"['감동', '적', '인', '부분', '에서', '굉장히', '아쉬운', '연출', '이', '많', '았', '다', '영화', '는', '영화', '로', '받아들이', '자', '재미', '는', '굳', '감동', '은', '글쎄']",8,24
9744,"['시작', '하', '고', '십', '분', '뒤', '부터', '계속', '눈물바다', '휴지', '로', '닦', '는', '건', '무리', '손수건', '필수', '간', '만', '에', '눈물', '쏙', '뺐', '네', 'ㅎㅎ']",10,25
9745,"['진짜', '바보', '들', '이', '다', '아니', '알', '바', '생', '이', '이렇게', '열심히', '뛰', '면', '이세상', '모든', '가게', '들', '회사', '들', '다', '성공', '하', '지', '알바란', '생각', '을', '왜', '할까', '끽해야', '같', '은', '영화사', '식구', '들', '가족', '들', '친구', '들', '이']",6,40
9746,"['엄청', '기대', '하', '고', '갔', '는데', '억지', '스런', '스토리', '네요', '잼', '있', '는', '건', '맞', '는', '거', '같', '은', '데', '슬픈', '건', '억지로', '슬픔', '을', '만드', '려', '내', '려고', '노력', '한', '거', '같', '아요', 'ㅜㅜ', '개인', '적', '으로', '타워', '가']",6,40
9747,['대박'],10,1
9748,"['영화', '보', '고', '리뷰', '쓰', '러', '들어오', '긴', '첨', '이', '다']",10,11
9749,"['재미', '감동', '둘', '다', '잡', '은', '영화']",10,7
9750,"['눈물', '이', '나', '려다가', '쏙', '들어가', '버린다', '있', '을', '수', '있', '는', '일', '이', '라고', '생각', '하', '면서', '봤', '지만', '후반', '부터', '는', '정말', '말', '도', '안', '되', '는', '스토리', '눈물', '이', '그냥', '들어가', '버림', '배우', '들', '의', '코믹', '연기']",6,40
9751,"['감성', '에', '매말라', '잇', '던', '나', '에게', '울', '을', '수', '잇', '게', '만들', '어', '준', '영화배우', '들', '의', '연기', '하나하나', '가', '나', '에겐', '선물', '이', '엿', '고', '감동', '적', '이', '였', '다']",10,32
9752,"['솔직히', '저', '정도', '의', '평점', '은', '아니', '다', '근데', '나', '는', '보', '고서', '전혀', '실망', '하', '지', '않', '았', '다', '평점', '낮추', '는', '사람', '들', '은', '연예인', '전라', '노출', '나오', '는', '은교', '같', '은', '거', '에', '높', '게', '주', '겠']",9,40
9753,"['슬픈', '영화', '봐도', '안', '울', '던', '내', '가', '소리낼', '면서', '울', '뻔', '함', '눈물', '로', '점퍼', '가', '다', '젖', '음']",10,20
9754,"['솔직히', '재', '밋', '다']",10,4
9755,"['슬픈', '장면', '나오', '면', '눈물', '흘리', '는', '본인', '도', '이', '영화', '는', '하나', '도', '안', '슬펐', '다', '평', '이', '뭔가', '지금', '잘못', '됬', '음', '평점', '에', '낚', '인', '게', '딱', '맞', '아', '보', '면서', '후회', '했', '음']",1,37
9756,"['알지', '도', '못하', '면서', '지루', '하', '다', '하', '지', '마', '라', '진짜', '너', '네', '야', '말', '로', '다른', '영화', '홍', '보단', '이', '냐']",10,23
9757,"['이건', '아니', '다', '평점', '낚이', '지', '말', '길']",1,8
9758,"['남자', '인데', '도', '진짜', '펑펑', '울', '면서', '봣네요ㅠㅠ내아내의모든것에서', '류승룡', '이미지', '때문', '에', '첨', '엔', '별로', '다', '싶', '엇', '는데', '중간', '에', '갈수록', '훈훈', '한', '장면', '에', '류승룡', '다시', '보', '게', '됫네요진짜진짜추천하구', '영화', '보', '면서', '처음', '으로', '울', '엇', '네', '욬ㅋ']",10,40
9759,"['정말', '재미없', '고', '지루', '함']",1,5
9760,"['주연', '은', '류승용', '길', '소원', '양', '입니다', '지금', '까지', '본', '영화', '중', '최고', '입니다']",10,14
9761,"['영화관', '에서', '처음', '으로', '울', '어', '밧', '다', 'ㅠㅠㅜㅜㅜ', '진짜', '걍', '대박']",10,12
9762,"['울', '기', '고', '슬프', '고', '마음놓', '고', '펑펑', '울', '수', '있', '는', '영화', '였', '습니다']",10,15
9763,"['최고', '의', '영화', '돈', '이', '안', '아깝', '던', 'ㅠㅠ']",10,9
9764,"['적', '은', '제작비', '로', '최고', '의', '수입', '을', '올리', '게', '한', '감독', '의', '영특', '함']",10,15
9765,"['톱', '배우', '톱', '감독', '은', '없', '지만', '진정', '한', '영화인', '들', '이', '있', '다', '이런', '영화', '는', '돈', '주', '고', '봐야', '대한민국', '영화', '산업', '에', '새로운', '미래', '가', '보입니다', 'ㅠㅠ남자라서', '자존심', '상해서', '눈물', '꾹', '참', '고', '봤', '지만', '정말', '너무너무']",9,40
9766,"['어쩜', '이런', '기발', '한', '영화', '를', '만들', '수', '가', '시간', '이', '어찌', '흐른', '지', '모른다', '꼬맹이', '깨물', '고', '싶', '다', '너', '귀여워', '강추']",10,23
9767,"['좋', '아요']",10,2
9768,"['울', '다가', '웃', '다가', '꼬맹이', '연기', '도', '좋', '고', '다', '들', '명배우', '분', '들', '이', '라', '능청', '떠', '는', '것', '도', '역시', '잼', '나', '게', '잘', '봤', '어요']",9,28
9769,"['말', '이', '필요', '없', '다', '돈', '주', '고', '도', '아깝', '지', '않', '는', '영화', '여운', '이', '짠하', '게', '남', '는다']",10,20
9770,['쵝오'],10,1
9771,"['걍', '쩐', '다']",10,3
9772,"['좋', '아요']",10,2
9773,"['굳', '굳']",10,2
9774,"['재밌', '다', '이런', '영화', '나와서', '좋', '음']",10,7
9775,"['오랜만', '에', '눈', '이', '아닌', '가슴', '으로', '본', '영화', '울', '다', '웃', '다', '개성', '파', '배우', '님', '들', '의', '연기', '류승룡', '배우', '님', '의', '명품', '연기', '쵝오이십니다', '누가', '이', '영화', '를', '최악', '의', '영화', '라고', '할', '수', '있', '는', '건가요']",10,40
9776,"['영화', '보고', '평점', '다는', '거', '처음', '인데', '진짜', '재밌', '음', '최고', '예요', 'ㅠㅠ']",10,13
9777,"['이', '때', '까지', '본', '영화', '중', '최고']",10,7
9778,"['너무너무', '너무', '슬퍼서', '펑펑', '울', '었', '네', 'ㅜㅜㅜㅜㅜㅜ']",10,8
9779,"['눈물', '콧물', '다', '짜', '면서', '본', '것', '같', '애요', 'ㅠㅠ', '용규', '의', '부', '정애', '에', '완전', '감동', '모든', '배우', '들', '연기', '도', '대박', '완전', '강추']",10,25
9780,"['진짜', '진짜', '잼', '있', '고', '감동', 'ㅋ', '꺼이꺼이', '울', '다가', '웃', '는', '영화', 'ㅋㅋㅋ', '영화', '끝', '나', '도', '여운', '이', '길', '게', '남', '았', '던', '영화', 'ㅋㅋ', '아', '또', '보', '고', '싶', '다', 'ㅠㅠ']",10,34
9781,"['옆', '에서', '함께', '보', '던', '신랑', '은', '계속', '울', '고', 'ㅋㅋ']",9,11
9782,"['재미', '와', '감동']",10,3
9783,"['그냥', '픽션', '영화', '일', '뿐', '재미있', '게', '보', '면', '되', '지', '이러쿵저러쿵', '전문가', '마냥', '비아냥거리', '긴', 'ㅋㅋ', '그', '시간', '에', '일', '열심히', '하', '셔요']",10,24
9784,"['음', '솔직히', '평점', '점대', '는', '오바', '고', '정도', '수준', '임', '뭐', '랄까', '지금', '이런', '흥행', '붐', '이', '살짝', '이해', '가', '안가', '의', '힘', '인가', '싶', '기', '도', '하', '고', '좀', '낚', '인', '기분', 'ㅋ']",7,34
9785,"['강추', '영화', '예요', '웃음', '과', '눈물', '이', '함께', '하', '는', '영화', '였', '습니다', '류승룡', '씨', '의', '의외', '의', '연기', '변신', '에', '도', '깜놀', '이', '었', '어요', '재밌', '게', '잘', '봤', '습니다']",9,31
9786,"['진짜', '재밌', '으면서', 'ㅎ', '진짜', '슬픈', '영화', 'ㅠ']",10,8
9787,"['약간', '설정', '이', '억지', '스러운', '면', '도', '있', '었', '지만', '나름', '괜찮', '은', '영화']",8,14
9788,"['요즘', '영화', '들', '전부', '똥', '같', '았', '는데', '재밌', '게', '봤', '어요']",10,12
9789,"['슬프', '다', 'ㅠㅠ']",10,3
9790,"['감동', '의', '물결']",10,3
9791,"['쉴', '틈', '없이', '지루', '할', '틈', '없이', '봤', '네요', '연기', '너무', '들', '잘', '하', '세요']",10,15
9792,"['처음', '부터', '끝', '까지', '계속', '몰입', '하', '게', '했', '습니다', '오랜만', '에', '울', '고', '웃', '어', '봤', '어요', 'ㅎ']",10,19
9793,"['아', '엠', '샘', '인생', '은', '아름다워', '하모니', '마지막', '장면', '은', '데드맨', '워킹', '있', '는', '거', '없', '는', '거', '다', '모아서', '만든', '영화', '눈물', '찡', '하', '게', '하', '는', '신파극', '은', '맞', '지만', '솔직히', '오글거리', '는', '건', '어쩔', '수', '없', '다']",4,40
